1.9459,1.7918,1.7918,2.0794,2.1972,1.9459,1.7918,1.9459,1.7918,1.9459,2.1972,2.1972,2.1972,2.0794,2.3979,2.1972,2.1972,2.7081,2.3026,1.9459,2.0794,2.4849,1.9459,1.9459,1.7918,1.9459,1.7918,1.9459,2.3026,1.9459,1.7918,2.0794,2.1972,1.7918,1.7918,1.9459,1.9459,2.4849,1.9459,1.9459,2.1972,2.1972,2.5649,2.3979,2.5649,2.3026,2.3026,2.1972,2.0794,1.9459,1.9459,1.9459,1.9459,2.3026,1.7918,1.9459,2.1972,2.3026,2.1972,1.7918,1.7918,1.9459,1.9459,1.7918,1.7918,2.0794,1.9459,1.9459,2.0794,2.0794,1.7918,2.1972,2.0794,1.9459,1.7918,2.1972,1.9459,1.7918,2.0794,2.3979,2.0794,1.9459,2.0794,2.1972,1.7918,2.1972,2.0794,1.9459,1.7918,1.9459,2.3026,2.3026,2.0794,2.0794,2.3026,2.4849,2.1972,2.3979,2.1972,2.0794,2.8332,2.0794,2.3979,1.7918,1.9459,2.0794,2.3026,2.3979,1.9459,1.7918,2.0794,1.9459,2.3026,2.4849,2.4849,2.9957,3.0445,2.7081,2.0794,1.9459,2.1972,2.1972,2.6391,2.1972,1.9459,2.3979,2.0794,2.0794,1.9459,1.9459,2.1972,2.3026,2.0794,1.9459,1.7918,2.1972,2.1972,2.0794,1.9459,1.7918
1.7918,1.9459,1.7918,1.7918,2.1972,1.7918,1.7918,2.1972,1.9459,1.9459,2.1972,2.5649,2.3026,2.1972,2.0794,2.1972,2.3026,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,1.7918,1.9459,2.0794,1.9459,1.9459,1.9459,2.0794,1.9459,1.7918,1.7918,1.7918,1.7918,1.9459,1.7918,1.9459,2.3979,2.3026,2.0794,2.0794,2.1972,2.1972,2.0794,2.0794,2.3026,2.4849,1.9459,2.0794,1.9459,2.0794,1.9459,1.9459,2.0794,1.9459,1.9459,1.9459,1.9459,2.3026,2.1972,1.7918,2.1972,2.0794,2.1972,1.7918,2.3026,2.3979,2.1972,1.9459,1.7918,1.9459,1.9459,1.7918,2.0794,1.9459,2.0794,2.0794,2.3026,1.7918,2.0794,2.1972,1.9459,1.7918,1.9459,1.7918,1.9459,1.9459,1.9459,2.1972,1.9459,2.1972,2.4849,2.0794,2.0794,1.9459,2.3979,2.4849,1.9459,2.5649,2.3026,2.4849,1.9459,1.9459,2.3026,2.0794,2.1972,1.9459,1.7918,2.0794,1.9459,2.0794,2.3026,2.3026,2.8904,2.8332,2.7726,2.3979,2.0794,2.3026,2.3026,2.3979,2.1972,1.7918,2.3026,2.3026,1.9459,2.6391,1.7918,2.6391,2.1972,2.3979,2.3026,1.7918,2.0794,2.1972,1.9459,2.1972,1.7918,2.0794
1.7918,1.9459,1.9459,1.9459,1.9459,1.7918,1.9459,1.9459,1.9459,2.4849,2.0794,2.8904,3.0910,2.9957,2.7081,2.0794,2.1972,1.9459,2.1972,2.5649,2.4849,1.9459,2.0794,1.9459,2.0794,2.3979,1.9459,1.9459,2.0794,2.1972,2.3026,1.7918,1.9459,1.7918,1.7918,1.9459,2.0794,1.9459,2.0794,2.3026,2.1972,1.9459,2.3979,2.3026,2.4849,2.5649,2.3979,2.1972,2.0794,1.9459,1.9459,1.9459,1.9459,2.0794,1.7918,1.7918,1.9459,1.9459,1.9459,1.7918,2.0794,1.7918,1.7918,2.0794,2.1972,1.9459,1.7918,1.7918,1.9459,1.7918,1.7918,2.0794,1.7918,1.7918,1.9459,1.6094,1.9459,1.7918,1.9459,2.0794,1.7918,2.0794,1.9459,1.7918,1.9459,1.7918,2.0794,1.9459,2.1972,2.1972,2.0794,2.1972,2.1972,2.1972,2.3026,2.1972,2.1972,2.1972,2.1972,2.0794,2.6391,2.3979,2.3026,1.7918,2.3026,1.9459,2.0794,1.9459,1.7918,2.0794,2.3026,2.0794,2.0794,2.0794,2.7081,2.7726,2.4849,2.9444,2.0794,1.9459,2.1972,2.0794,1.9459,2.0794,2.0794,2.0794,2.0794,2.1972,1.9459,2.3026,2.3026,2.1972,2.0794,1.7918,2.3026,2.0794,2.0794,2.1972,1.7918,2.0794
2.1972,2.0794,1.9459,1.7918,1.7918,1.9459,1.9459,1.9459,2.1972,2.1972,1.9459,1.9459,2.7726,2.0794,2.4849,2.1972,1.9459,2.5649,2.5649,2.1972,2.3979,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,2.0794,1.9459,2.1972,1.9459,1.7918,1.9459,1.7918,2.0794,1.7918,2.0794,2.1972,1.9459,1.9459,2.3026,2.1972,2.0794,2.3979,2.8904,2.3026,2.3026,2.0794,2.1972,2.0794,2.3979,2.0794,1.7918,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,2.0794,1.9459,1.9459,1.9459,2.0794,2.1972,1.7918,2.0794,1.9459,2.0794,2.0794,2.4849,2.3026,2.0794,1.7918,2.0794,1.7918,1.7918,2.0794,1.7918,1.9459,2.0794,1.9459,2.0794,2.1972,2.0794,2.1972,1.9459,2.0794,2.3026,1.9459,2.1972,1.9459,1.9459,2.3026,1.9459,2.3979,1.9459,1.7918,2.6391,2.3026,2.0794,1.7918,2.6391,2.5649,2.3026,2.5649,2.0794,2.5649,2.3979,2.9444,2.1972,1.7918,2.1972,1.9459,2.1972,2.0794,1.9459,1.7918,2.3979,1.7918,2.0794,1.7918,1.7918,2.3979,1.7918,2.3026,1.7918,1.7918,2.0794,1.7918,2.1972,1.9459,2.1972
1.9459,1.7918,2.3979,2.1972,1.9459,2.0794,1.9459,1.9459,1.9459,2.3979,2.5649,2.9957,2.7726,2.8904,2.1972,2.8332,2.3979,2.3979,2.0794,2.1972,1.9459,2.1972,2.0794,2.1972,2.1972,1.9459,1.9459,1.9459,2.3979,2.3026,2.0794,1.9459,1.7918,1.9459,1.7918,1.7918,2.0794,2.0794,2.0794,1.9459,2.3026,2.1972,2.3026,2.1972,2.7081,2.3979,2.0794,2.1972,2.0794,1.9459,1.9459,1.7918,1.9459,1.7918,1.7918,2.0794,2.0794,1.7918,1.9459,1.9459,2.0794,1.7918,1.7918,1.7918,1.7918,2.0794,1.9459,2.0794,2.0794,2.0794,1.7918,1.9459,1.7918,1.7918,1.7918,1.9459,1.7918,2.1972,2.1972,1.7918,1.9459,1.9459,2.0794,1.9459,1.9459,1.7918,1.9459,1.7918,2.3026,2.0794,2.0794,2.1972,2.1972,1.9459,2.1972,1.9459,2.1972,2.3026,1.7918,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,2.1972,2.0794,2.3026,2.0794,2.0794,2.3026,2.0794,2.1972,2.3026,1.7918,2.0794,2.0794,1.7918,1.7918,2.0794,2.0794,1.7918,1.7918,1.9459,1.7918,1.7918,1.9459,1.7918,1.7918,2.1972,1.7918,1.7918,1.9459,1.7918,2.0794,1.7918,1.7918
1.7918,1.9459,1.7918,1.7918,1.9459,1.9459,1.9459,2.1972,1.9459,2.3979,2.6391,2.5649,2.7726,2.3026,3.1355,2.8904,2.7081,2.3026,2.1972,2.1972,1.9459,2.3026,2.1972,2.3979,1.9459,2.0794,2.0794,2.1972,2.1972,2.0794,2.3026,1.7918,1.9459,1.7918,1.7918,1.7918,2.1972,2.3026,2.3026,1.7918,2.0794,2.3026,2.1972,2.5649,2.6391,2.1972,2.3026,2.3026,1.9459,2.0794,1.7918,2.1972,1.7918,2.0794,1.9459,1.7918,1.7918,1.9459,2.0794,1.7918,2.0794,1.7918,1.9459,1.9459,2.0794,2.1972,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,1.7918,2.0794,1.7918,1.9459,2.0794,2.1972,1.9459,2.0794,1.7918,1.9459,1.7918,1.7918,1.7918,2.3026,2.1972,2.0794,2.3026,1.9459,2.0794,2.3979,2.1972,1.9459,1.9459,2.0794,1.9459,2.0794,2.3979,1.7918,1.9459,2.1972,1.9459,2.0794,1.7918,1.9459,1.9459,2.3026,2.3979,2.0794,3.1781,2.7081,2.3979,2.0794,2.0794,2.1972,2.3979,2.1972,1.7918,1.7918,2.3026,2.3979,2.1972,1.7918,1.7918,2.1972,2.1972,2.3026,1.7918,1.9459,2.6391,2.0794,2.1972,2.0794,1.9459,1.9459,1.9459,1.9459,1.7918,1.9459
2.0794,1.7918,1.9459,2.1972,1.7918,2.0794,2.0794,2.1972,1.9459,2.3026,2.5649,2.0794,2.1972,2.6391,2.8332,3.0445,2.3026,2.3026,2.0794,2.3026,2.3979,2.0794,2.3026,1.9459,2.0794,1.9459,1.9459,2.5649,2.3026,2.6391,1.9459,1.7918,1.7918,1.9459,1.7918,1.7918,2.1972,2.0794,2.0794,1.9459,1.9459,2.1972,2.3979,2.0794,2.3026,2.3026,2.0794,2.3979,2.0794,2.0794,1.9459,2.0794,1.9459,2.0794,2.0794,1.9459,1.9459,1.9459,1.9459,1.7918,1.7918,1.9459,1.7918,1.7918,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,1.9459,2.1972,1.9459,1.7918,2.0794,1.7918,1.7918,1.9459,2.1972,2.7081,1.9459,2.0794,1.7918,1.9459,2.1972,2.1972,2.1972,2.0794,2.3979,2.3979,2.3979,2.0794,2.0794,1.9459,2.0794,2.1972,2.0794,2.0794,1.9459,1.9459,2.0794,2.0794,2.1972,1.9459,2.5649,1.9459,2.6391,2.7726,2.4849,2.5649,2.5649,2.7726,2.9444,2.3026,1.9459,2.3979,2.1972,2.3979,1.7918,2.3026,2.3026,2.5649,2.8904,1.7918,2.1972,2.3026,2.6391,2.5649,1.7918,2.0794,2.3979,2.0794,2.7081,1.7918,1.9459,2.3026,1.9459,2.0794,1.7918,2.1972
1.7918,2.0794,1.7918,2.0794,2.0794,1.9459,1.7918,2.3979,2.3026,1.7918,2.0794,2.0794,2.3979,2.4849,2.5649,2.5649,2.5649,2.0794,2.4849,2.1972,1.9459,2.5649,2.1972,2.0794,2.1972,1.9459,2.3026,2.0794,2.1972,1.9459,2.5649,1.7918,2.0794,1.9459,1.9459,1.9459,1.9459,2.1972,2.4849,2.0794,1.7918,1.7918,1.9459,2.1972,2.0794,2.3026,1.9459,2.3026,2.0794,2.0794,1.9459,1.9459,1.7918,2.0794,1.7918,1.9459,2.0794,1.9459,2.0794,1.7918,1.9459,1.9459,2.0794,1.7918,1.7918,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,2.0794,1.9459,2.3979,1.9459,1.7918,1.9459,2.0794,2.1972,2.3979,1.7918,1.7918,1.9459,2.3979,2.0794,2.4849,2.0794,2.3979,2.1972,2.6391,2.0794,2.0794,2.0794,1.9459,2.0794,2.3026,2.0794,2.3026,1.9459,1.9459,1.9459,1.9459,1.9459,2.0794,2.1972,2.7081,2.3026,2.3026,2.3026,2.5649,2.6391,2.3979,2.5649,1.7918,2.0794,2.3026,2.1972,1.9459,1.7918,2.5649,2.7726,2.4849,2.3026,1.7918,1.9459,1.9459,2.1972,1.9459,1.9459,2.1972,2.0794,2.6391,2.0794,1.7918,2.0794,2.0794,2.3026,2.0794,1.7918,1.9459
1.7918,1.7918,1.9459,1.9459,2.1972,1.9459,2.1972,1.9459,1.9459,2.0794,2.1972,2.1972,2.1972,2.3979,2.3026,2.6391,2.3026,2.3026,1.9459,2.1972,1.9459,2.3979,2.3026,1.9459,2.3026,1.9459,1.9459,2.3026,2.0794,2.3979,1.9459,1.9459,1.7918,1.9459,1.7918,1.7918,1.7918,1.9459,2.1972,2.6391,2.0794,2.3026,1.7918,2.0794,2.3026,2.3979,1.9459,1.9459,2.3979,2.0794,1.9459,1.7918,1.9459,1.7918,2.1972,1.7918,1.9459,1.7918,1.7918,2.1972,1.9459,2.0794,1.7918,2.0794,1.7918,2.1972,1.9459,1.9459,1.9459,2.3026,1.9459,1.7918,2.3026,1.9459,1.9459,1.9459,1.7918,2.3026,1.9459,2.0794,2.1972,1.7918,1.9459,1.7918,2.1972,2.0794,2.3026,2.3979,2.3026,2.1972,2.0794,2.1972,2.7081,1.9459,1.9459,2.0794,1.7918,1.9459,1.7918,2.0794,2.0794,2.6391,2.3026,1.7918,2.4849,2.0794,2.6391,2.3979,2.3979,2.3979,2.1972,2.0794,2.4849,2.3026,1.7918,2.3979,2.0794,2.4849,1.7918,1.7918,2.7081,2.3979,2.6391,1.7918,1.7918,2.0794,1.7918,1.9459,2.0794,1.7918,2.0794,1.9459,2.0794,1.7918,1.7918,2.0794,1.9459,2.0794,1.7918,2.1972
1.9459,1.7918,1.9459,1.7918,2.3026,2.1972,2.1972,1.9459,2.1972,1.9459,2.0794,2.0794,2.1972,2.5649,2.0794,2.3026,1.9459,2.0794,2.1972,2.0794,1.9459,2.3979,1.9459,1.9459,2.3026,2.0794,2.1972,2.1972,2.7081,1.9459,2.3979,2.0794,2.0794,1.9459,1.7918,1.7918,1.7918,1.7918,1.7918,2.0794,1.9459,1.9459,2.1972,2.0794,2.3026,2.0794,2.0794,1.9459,1.7918,1.9459,1.7918,1.7918,1.9459,1.9459,2.0794,1.9459,2.0794,1.7918,1.9459,2.0794,1.9459,2.1972,2.0794,1.7918,1.9459,1.9459,1.9459,1.7918,1.7918,2.0794,1.7918,2.0794,1.7918,1.9459,1.9459,1.7918,1.7918,2.3026,2.0794,2.0794,1.9459,2.0794,2.0794,2.0794,2.0794,2.1972,2.1972,1.9459,2.3979,2.3979,2.1972,1.9459,1.9459,1.9459,2.0794,1.7918,2.5649,1.7918,1.7918,1.7918,2.3026,2.5649,1.7918,1.9459,2.7726,2.3026,2.0794,2.3026,2.0794,2.4849,2.1972,2.4849,2.3026,2.0794,1.7918,2.0794,2.1972,1.7918,1.9459,1.9459,1.7918,1.7918,2.0794,1.7918,1.7918,2.0794,1.9459,1.7918,1.9459,1.9459,1.9459,1.9459,1.9459,1.7918,2.0794,1.7918,1.7918,1.7918,1.9459,1.7918
